nacionalidad,anyo,ambito,sexo,total
GUINEA REP.,2024,ISLAMOFOBIA,Femenino,0
GUINEA REP.,2024,ISLAMOFOBIA,Masculino,0
HAITI,2024,ISLAMOFOBIA,Ambos sexos,0
HAITI,2024,ISLAMOFOBIA,Femenino,0
HAITI,2024,ISLAMOFOBIA,Masculino,0
HOLANDA,2024,ISLAMOFOBIA,Ambos sexos,0
HOLANDA,2024,ISLAMOFOBIA,Femenino,0
HOLANDA,2024,ISLAMOFOBIA,Masculino,0
HONDURAS,2024,ISLAMOFOBIA,Ambos sexos,0
HONDURAS,2024,ISLAMOFOBIA,Femenino,0
HONDURAS,2024,ISLAMOFOBIA,Masculino,0
INDIA,2024,ISLAMOFOBIA,Ambos sexos,0
INDIA,2024,ISLAMOFOBIA,Femenino,0
INDIA,2024,ISLAMOFOBIA,Masculino,0
IRLANDA,2024,ISLAMOFOBIA,Ambos sexos,0
IRLANDA,2024,ISLAMOFOBIA,Femenino,0
IRLANDA,2024,ISLAMOFOBIA,Masculino,0
IRÁN,2024,ISLAMOFOBIA,Ambos sexos,0
IRÁN,2024,ISLAMOFOBIA,Femenino,0
IRÁN,2024,ISLAMOFOBIA,Masculino,0
ISRAEL,2024,ISLAMOFOBIA,Ambos sexos,3
ISRAEL,2024,ISLAMOFOBIA,Femenino,0
ISRAEL,2024,ISLAMOFOBIA,Masculino,3
ITALIA,2024,ISLAMOFOBIA,Ambos sexos,0
ITALIA,2024,ISLAMOFOBIA,Femenino,0
ITALIA,2024,ISLAMOFOBIA,Masculino,0
LETONIA,2024,ISLAMOFOBIA,Ambos sexos,0
LETONIA,2024,ISLAMOFOBIA,Femenino,0
LETONIA,2024,ISLAMOFOBIA,Masculino,0
LIBERIA,2024,ISLAMOFOBIA,Ambos sexos,0
LIBERIA,2024,ISLAMOFOBIA,Femenino,0
LIBERIA,2024,ISLAMOFOBIA,Masculino,0
LIBIA,2024,ISLAMOFOBIA,Ambos sexos,0
LIBIA,2024,ISLAMOFOBIA,Femenino,0
LIBIA,2024,ISLAMOFOBIA,Masculino,0
LITUANIA,2024,ISLAMOFOBIA,Ambos sexos,0
LITUANIA,2024,ISLAMOFOBIA,Femenino,0
LITUANIA,2024,ISLAMOFOBIA,Masculino,0
LÍBANO,2024,ISLAMOFOBIA,Ambos sexos,0
LÍBANO,2024,ISLAMOFOBIA,Femenino,0
LÍBANO,2024,ISLAMOFOBIA,Masculino,0
MALI,2024,ISLAMOFOBIA,Ambos sexos,0
MALI,2024,ISLAMOFOBIA,Femenino,0
MALI,2024,ISLAMOFOBIA,Masculino,0
MARRUECOS,2024,ISLAMOFOBIA,Ambos sexos,0
MARRUECOS,2024,ISLAMOFOBIA,Femenino,0
MARRUECOS,2024,ISLAMOFOBIA,Masculino,0
MAURITANIA,2024,ISLAMOFOBIA,Ambos sexos,0
MAURITANIA,2024,ISLAMOFOBIA,Femenino,0
MAURITANIA,2024,ISLAMOFOBIA,Masculino,0
MOLDAVIA,2024,ISLAMOFOBIA,Ambos sexos,0
MOLDAVIA,2024,ISLAMOFOBIA,Femenino,0
MOLDAVIA,2024,ISLAMOFOBIA,Masculino,0
MONGOLIA,2024,ISLAMOFOBIA,Ambos sexos,0
MONGOLIA,2024,ISLAMOFOBIA,Femenino,0
MONGOLIA,2024,ISLAMOFOBIA,Masculino,0
NEPAL,2024,ISLAMOFOBIA,Ambos sexos,0
NEPAL,2024,ISLAMOFOBIA,Femenino,0
NEPAL,2024,ISLAMOFOBIA,Masculino,0
NICARAGUA,2024,ISLAMOFOBIA,Ambos sexos,0
NICARAGUA,2024,ISLAMOFOBIA,Femenino,0
NICARAGUA,2024,ISLAMOFOBIA,Masculino,0
NIGERIA,2024,ISLAMOFOBIA,Ambos sexos,0
NIGERIA,2024,ISLAMOFOBIA,Femenino,0
NIGERIA,2024,ISLAMOFOBIA,Masculino,0
NÍGER REP.,2024,ISLAMOFOBIA,Ambos sexos,0
NÍGER REP.,2024,ISLAMOFOBIA,Femenino,0
NÍGER REP.,2024,ISLAMOFOBIA,Masculino,0
PANAMA,2024,ISLAMOFOBIA,Ambos sexos,0
PANAMA,2024,ISLAMOFOBIA,Femenino,0
PANAMA,2024,ISLAMOFOBIA,Masculino,0
PAQUISTÁN,2024,ISLAMOFOBIA,Ambos sexos,0
PAQUISTÁN,2024,ISLAMOFOBIA,Femenino,0
PAQUISTÁN,2024,ISLAMOFOBIA,Masculino,0
PARAGUAY,2024,ISLAMOFOBIA,Ambos sexos,0
PARAGUAY,2024,ISLAMOFOBIA,Femenino,0
PARAGUAY,2024,ISLAMOFOBIA,Masculino,0
PAÍS DESCONOCIDO,2024,ISLAMOFOBIA,Ambos sexos,0
PAÍS DESCONOCIDO,2024,ISLAMOFOBIA,Femenino,0
PAÍS DESCONOCIDO,2024,ISLAMOFOBIA,Masculino,0
PAÍS NO CODIFICADO,2024,ISLAMOFOBIA,Ambos sexos,0
PAÍS NO CODIFICADO,2024,ISLAMOFOBIA,Femenino,0
PAÍS NO CODIFICADO,2024,ISLAMOFOBIA,Masculino,0
PERÚ,2024,ISLAMOFOBIA,Ambos sexos,0
PERÚ,2024,ISLAMOFOBIA,Femenino,0
PERÚ,2024,ISLAMOFOBIA,Masculino,0
POLONIA,2024,ISLAMOFOBIA,Ambos sexos,0
POLONIA,2024,ISLAMOFOBIA,Femenino,0
POLONIA,2024,ISLAMOFOBIA,Masculino,0
PORTUGAL,2024,ISLAMOFOBIA,Ambos sexos,0
PORTUGAL,2024,ISLAMOFOBIA,Femenino,0
PORTUGAL,2024,ISLAMOFOBIA,Masculino,0
REINO UNIDO,2024,ISLAMOFOBIA,Ambos sexos,0
REINO UNIDO,2024,ISLAMOFOBIA,Femenino,0
REINO UNIDO,2024,ISLAMOFOBIA,Masculino,0
REPÚBLICA CHECA,2024,ISLAMOFOBIA,Ambos sexos,0
REPÚBLICA CHECA,2024,ISLAMOFOBIA,Femenino,0
REPÚBLICA CHECA,2024,ISLAMOFOBIA,Masculino,0
REPÚBLICA DOMINICANA,2024,ISLAMOFOBIA,Ambos sexos,0
REPÚBLICA DOMINICANA,2024,ISLAMOFOBIA,Femenino,0
REPÚBLICA DOMINICANA,2024,ISLAMOFOBIA,Masculino,0
RUMANÍA,2024,ISLAMOFOBIA,Ambos sexos,0
RUMANÍA,2024,ISLAMOFOBIA,Femenino,0
RUMANÍA,2024,ISLAMOFOBIA,Masculino,0
RUSIA,2024,ISLAMOFOBIA,Ambos sexos,0
RUSIA,2024,ISLAMOFOBIA,Femenino,0
RUSIA,2024,ISLAMOFOBIA,Masculino,0
SENEGAL,2024,ISLAMOFOBIA,Ambos sexos,0
SENEGAL,2024,ISLAMOFOBIA,Femenino,0
SENEGAL,2024,ISLAMOFOBIA,Masculino,0
SERBIA (YUGOSLAVIA),2024,ISLAMOFOBIA,Ambos sexos,0
SERBIA (YUGOSLAVIA),2024,ISLAMOFOBIA,Femenino,0
SERBIA (YUGOSLAVIA),2024,ISLAMOFOBIA,Masculino,0
SIERRA LEONA,2024,ISLAMOFOBIA,Ambos sexos,0
SIERRA LEONA,2024,ISLAMOFOBIA,Femenino,0
SIERRA LEONA,2024,ISLAMOFOBIA,Masculino,0
SIRIA,2024,ISLAMOFOBIA,Ambos sexos,0
SIRIA,2024,ISLAMOFOBIA,Femenino,0
SIRIA,2024,ISLAMOFOBIA,Masculino,0
SUDÁFRICA R.,2024,ISLAMOFOBIA,Ambos sexos,0
SUDÁFRICA R.,2024,ISLAMOFOBIA,Femenino,0
SUDÁFRICA R.,2024,ISLAMOFOBIA,Masculino,0
SUECIA,2024,ISLAMOFOBIA,Ambos sexos,0
SUECIA,2024,ISLAMOFOBIA,Femenino,0
SUECIA,2024,ISLAMOFOBIA,Masculino,0
SUIZA,2024,ISLAMOFOBIA,Ambos sexos,0
SUIZA,2024,ISLAMOFOBIA,Femenino,0
SUIZA,2024,ISLAMOFOBIA,Masculino,0
TOTAL nacionalidad,2024,ISLAMOFOBIA,Ambos sexos,13
TOTAL nacionalidad,2024,ISLAMOFOBIA,Femenino,3
TOTAL nacionalidad,2024,ISLAMOFOBIA,Masculino,10
TURQUÍA,2024,ISLAMOFOBIA,Ambos sexos,0
TURQUÍA,2024,ISLAMOFOBIA,Femenino,0
TURQUÍA,2024,ISLAMOFOBIA,Masculino,0
TÚNEZ,2024,ISLAMOFOBIA,Ambos sexos,0
TÚNEZ,2024,ISLAMOFOBIA,Femenino,0
TÚNEZ,2024,ISLAMOFOBIA,Masculino,0
UCRANIA,2024,ISLAMOFOBIA,Ambos sexos,0
UCRANIA,2024,ISLAMOFOBIA,Femenino,0
UCRANIA,2024,ISLAMOFOBIA,Masculino,0
URUGUAY,2024,ISLAMOFOBIA,Ambos sexos,0
URUGUAY,2024,ISLAMOFOBIA,Femenino,0
URUGUAY,2024,ISLAMOFOBIA,Masculino,0
VENEZUELA,2024,ISLAMOFOBIA,Ambos sexos,0
VENEZUELA,2024,ISLAMOFOBIA,Femenino,0
VENEZUELA,2024,ISLAMOFOBIA,Masculino,0
ZAMBIA,2024,ISLAMOFOBIA,Ambos sexos,0
ZAMBIA,2024,ISLAMOFOBIA,Femenino,0
ZAMBIA,2024,ISLAMOFOBIA,Masculino,0
ALBANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ALBANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ALBANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ALEMANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ALEMANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ALEMANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ANDORRA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ANDORRA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ANDORRA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ANGOLA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ANGOLA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ANGOLA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ARGELIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,8
ARGELIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ARGELIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,8
ARGENTINA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,1
ARGENTINA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,1
ARGENTINA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ARMENIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ARMENIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ARMENIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
BANGLADESH,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
BANGLADESH,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
BANGLADESH,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
BIELORRUSIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
BIELORRUSIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
BIELORRUSIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
BOLIVIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
BOLIVIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
BOLIVIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
BRASIL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,1
BRASIL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
BRASIL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,1
BULGARIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
BULGARIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
BULGARIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
BÉLGICA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
BÉLGICA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
BÉLGICA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
CAMERÚN,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CAMERÚN,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CAMERÚN,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
CENTRO ÁFRICANA REPÚBLICA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CENTRO ÁFRICANA REPÚBLICA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CENTRO ÁFRICANA REPÚBLICA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
CHILE,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CHILE,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CHILE,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
CHINA POPULAR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CHINA POPULAR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CHINA POPULAR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
COLOMBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,14
COLOMBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,4
COLOMBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,10
CONGO-BRAZZAVILLE,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CONGO-BRAZZAVILLE,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CONGO-BRAZZAVILLE,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
COSTA DE MARFIL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,1
COSTA DE MARFIL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
COSTA DE MARFIL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,1
CROACIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CROACIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CROACIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
CUBA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
CUBA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
CUBA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ECUADOR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ECUADOR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ECUADOR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
EE.UU.,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
EE.UU.,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
EE.UU.,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
EGIPTO,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
EGIPTO,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
EGIPTO,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
EL SALVADOR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
EL SALVADOR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
EL SALVADOR,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ERITREA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ERITREA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ERITREA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ESLOVAQUIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ESLOVAQUIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ESLOVAQUIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ESPAÑA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,180
ESPAÑA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,33
ESPAÑA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,147
ESTONIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ESTONIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ESTONIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
FILIPINAS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
FILIPINAS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
FILIPINAS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
FRANCIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
FRANCIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
FRANCIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GAMBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GAMBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GAMBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GEORGIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GEORGIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GEORGIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GHANA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GHANA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GHANA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GRECIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GRECIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GRECIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GUATEMALA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GUATEMALA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GUATEMALA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GUINEA ECUATORIAL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GUINEA ECUATORIAL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GUINEA ECUATORIAL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
GUINEA REP.,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
GUINEA REP.,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
GUINEA REP.,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
HAITI,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
HAITI,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
HAITI,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
HOLANDA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
HOLANDA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
HOLANDA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
HONDURAS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,1
HONDURAS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
HONDURAS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,1
INDIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
INDIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
INDIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
IRLANDA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
IRLANDA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
IRLANDA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
IRÁN,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
IRÁN,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
IRÁN,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ISRAEL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
ISRAEL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ISRAEL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
ITALIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,2
ITALIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
ITALIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,2
LETONIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
LETONIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
LETONIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
LIBERIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
LIBERIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
LIBERIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
LIBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
LIBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
LIBIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
LITUANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
LITUANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
LITUANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
LÍBANO,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
LÍBANO,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
LÍBANO,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
MALI,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
MALI,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
MALI,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
MARRUECOS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,26
MARRUECOS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,1
MARRUECOS,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,25
MAURITANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,1
MAURITANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
MAURITANIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,1
MOLDAVIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
MOLDAVIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
MOLDAVIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
MONGOLIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
MONGOLIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
MONGOLIA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
NEPAL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
NEPAL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
NEPAL,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
NICARAGUA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Ambos sexos,0
NICARAGUA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Femenino,0
NICARAGUA,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,Masculino,0
