year,sex,age_group,cause_chapter,cause,deaths,data_type,series_cod
2013,female,55-59,,Leucemia,45,Definitivo,ECM34797
2013,female,55-59,,Malformaciones congénitas del sistema circulatorio,2,Definitivo,ECM39141
2013,female,55-59,,Malformaciones congénitas del sistema nervioso,2,Definitivo,ECM39142
2013,female,55-59,,Melanoma maligno de la piel,19,Definitivo,ECM34813
2013,female,55-59,,Meningitis (otras en 003),2,Definitivo,ECM37168
2013,female,55-59,,Muerte súbita infantil,0,Definitivo,ECM39337
2013,female,55-59,,Neumonía,33,Definitivo,ECM140515
2013,female,55-59,,Osteoporosis y fractura patológica,1,Definitivo,ECM38700
2013,female,55-59,,Otras causas externas y sus efectos tardíos,0,Definitivo,ECM39651
2013,female,55-59,,Otras enfermedades de los vasos sanguíneos,19,Definitivo,ECM37397
2013,female,55-59,,Otras enfermedades del corazón,123,Definitivo,ECM37400
2013,female,55-59,,Otras enfermedades del sistema digestivo,54,Definitivo,ECM37936
2013,female,55-59,,Otras enfermedades del sistema genitourinario,12,Definitivo,ECM38895
2013,female,55-59,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,115,Definitivo,ECM37166
2013,female,55-59,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,22,Definitivo,ECM38699
2013,female,55-59,,Otras enfermedades del sistema respiratorio,54,Definitivo,ECM136243
2013,female,55-59,,"Otras enfermedades endocrinas, nutricionales y metabólicas",41,Definitivo,ECM36781
2013,female,55-59,,Otras enfermedades isquémicas del corazón,60,Definitivo,ECM37402
2013,female,55-59,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",21,Definitivo,ECM39140
2013,female,55-59,,Otros accidentes,5,Definitivo,ECM39656
2013,female,55-59,,Otros accidentes de transporte,4,Definitivo,ECM39662
2013,female,55-59,,Otros envenenamientos accidentales,3,Definitivo,ECM39657
2013,female,55-59,,Otros trastornos mentales y del comportamiento,5,Definitivo,ECM36921
2013,female,55-59,,Otros tumores de comportamiento incierto o desconocido,27,Definitivo,ECM34793
2013,female,55-59,,Otros tumores malignos de la piel y de los tejidos blandos,24,Definitivo,ECM34812
2013,female,55-59,,Otros tumores malignos de las vías urinarias,6,Definitivo,ECM34802
2013,female,55-59,,Otros tumores malignos digestivos,45,Definitivo,ECM34818
2013,female,55-59,,Otros tumores malignos neurológicos y endocrinos,28,Definitivo,ECM34800
2013,female,55-59,,Otros tumores malignos respiratorios e intratorácicos,9,Definitivo,ECM34815
2013,female,55-59,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",51,Definitivo,ECM39339
2013,female,55-59,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,7,Definitivo,ECM34065
2013,female,55-59,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",27,Definitivo,ECM39336
2013,female,55-59,,SIDA,13,Definitivo,ECM34191
2013,female,55-59,,Senilidad,0,Definitivo,ECM39338
2013,female,55-59,,Septicemia,14,Definitivo,ECM34317
2013,female,55-59,,Suicidio y lesiones autoinfligidas,87,Definitivo,ECM39655
2013,female,55-59,,Síndrome inflamatorio multisistémico asociado COVID-19,0,Definitivo,ECM469681
2013,female,55-59,,Síndrome mielodisplásico,5,Definitivo,ECM34794
2013,female,55-59,,Trastornos mentales debidos al uso de alcohol,6,Definitivo,ECM36923
2013,female,55-59,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1,Definitivo,ECM36922
2013,female,55-59,,"Trastornos mentales orgánicos, senil y presenil",7,Definitivo,ECM36924
2013,female,55-59,,Tuberculosis y sus efectos tardíos,3,Definitivo,ECM34443
2013,female,55-59,,Tumor maligno de la laringe,8,Definitivo,ECM34817
2013,female,55-59,,Tumor maligno de la mama,498,Definitivo,ECM34811
2013,female,55-59,,Tumor maligno de la próstata,0,Definitivo,ECM34806
2013,female,55-59,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",525,Definitivo,ECM34816
2013,female,55-59,,Tumor maligno de la vejiga,26,Definitivo,ECM34803
2013,female,55-59,,Tumor maligno de otras partes del útero,98,Definitivo,ECM34809
2013,female,55-59,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",77,Definitivo,ECM34799
2013,female,55-59,,Tumor maligno del colon,202,Definitivo,ECM34822
2013,female,55-59,,Tumor maligno del cuello del útero,78,Definitivo,ECM34810
2013,female,55-59,,Tumor maligno del encéfalo,109,Definitivo,ECM34801
2013,female,55-59,,Tumor maligno del estómago,85,Definitivo,ECM34823
2013,female,55-59,,Tumor maligno del esófago,29,Definitivo,ECM34824
2013,female,55-59,,Tumor maligno del hígado y vías biliares intrahepáticas,68,Definitivo,ECM34820
2013,female,55-59,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",51,Definitivo,ECM34825
2013,female,55-59,,Tumor maligno del ovario,192,Definitivo,ECM34808
2013,female,55-59,,Tumor maligno del páncreas,151,Definitivo,ECM34819
2013,female,55-59,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",82,Definitivo,ECM34821
2013,female,55-59,,"Tumor maligno del riñón, excepto pelvis renal",42,Definitivo,ECM34804
2013,female,55-59,,Tumores benignos,15,Definitivo,ECM34795
2013,female,55-59,,Tumores in situ,0,Definitivo,ECM34796
2013,female,55-59,,Tumores malignos de otros órganos genitales femeninos,13,Definitivo,ECM34807
2013,female,55-59,,Tumores malignos de otros órganos genitales masculinos,0,Definitivo,ECM34805
2013,female,55-59,,Tumores malignos del hueso y de los cartílagos articulares,8,Definitivo,ECM34814
2013,female,55-59,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",78,Definitivo,ECM34798
2013,female,55-59,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34128
2013,female,55-59,,"Úlcera de estómago, duodeno y yeyuno",4,Definitivo,ECM37940
2013,female,55-59,I,Enfermedades infecciosas y parasitarias,57,Definitivo,ECM1367
2013,female,55-59,I-XXII,Todas las causas,4191,Definitivo,ECM1430
2013,female,55-59,II,Tumores,2643,Definitivo,ECM1304
2013,female,55-59,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",10,Definitivo,ECM1241
2013,female,55-59,IV,"Enfermedades endocrinas, nutricionales y metabólicas",81,Definitivo,ECM1178
2013,female,55-59,IX,Enfermedades del sistema circulatorio,578,Definitivo,ECM989
2013,female,55-59,V,Trastornos mentales y del comportamiento,19,Definitivo,ECM1115
2013,female,55-59,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,122,Definitivo,ECM1052
2013,female,55-59,X,Enfermedades del sistema respiratorio,163,Definitivo,ECM926
2013,female,55-59,XI,Enfermedades del sistema digestivo,173,Definitivo,ECM863
2013,female,55-59,XII,Enfermedades de la piel y del tejido subcutáneo,5,Definitivo,ECM800
2013,female,55-59,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,28,Definitivo,ECM737
2013,female,55-59,XIV,Enfermedades del sistema genitourinario,41,Definitivo,ECM674
2013,female,55-59,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM611
2013,female,55-59,XVI,Afecciones originadas en el periodo perinatal,0,Definitivo,ECM548
2013,female,55-59,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",25,Definitivo,ECM485
2013,female,55-59,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",78,Definitivo,ECM422
2013,female,55-59,XX,Causas externas de mortalidad,168,Definitivo,ECM359
2013,female,60-64,,Accidentes de tráfico,18,Definitivo,ECM39650
2013,female,60-64,,"Accidentes por fuego, humo y sustancias calientes",1,Definitivo,ECM39646
2013,female,60-64,,Agresiones (homicidio),4,Definitivo,ECM39641
2013,female,60-64,,"Ahogamiento, sumersión y sofocación accidentales",22,Definitivo,ECM39647
2013,female,60-64,,Artritis reumatoide y osteoartrosis,5,Definitivo,ECM38698
2013,female,60-64,,Asma,12,Definitivo,ECM138358
2013,female,60-64,,Aterosclerosis,5,Definitivo,ECM37389
2013,female,60-64,,COVID-19. Virus identificado,0,Definitivo,ECM462086
2013,female,60-64,,COVID-19. Virus no identificado (sospechoso),0,Definitivo,ECM462020
2013,female,60-64,,Caídas accidentales,23,Definitivo,ECM39648
2013,female,60-64,,Ciertos trastornos que afectan al mecanismo de la inmunidad,5,Definitivo,ECM36653
2013,female,60-64,,Cirrosis y otras enfermedades crónicas del hígado,111,Definitivo,ECM37932
2013,female,60-64,,Complicaciones de la atención médica y quirúrgica,11,Definitivo,ECM39639
2013,female,60-64,,Diabetes mellitus,67,Definitivo,ECM36780
2013,female,60-64,,Enfermedad de Alzheimer,33,Definitivo,ECM37164
2013,female,60-64,,Enfermedad meningocócica,0,Definitivo,ECM34379
2013,female,60-64,,Enfermedad vascular intestinal,20,Definitivo,ECM37933
2013,female,60-64,,Enfermedades cardíacas reumáticas crónicas,41,Definitivo,ECM37396
2013,female,60-64,,Enfermedades cerebrovasculares,220,Definitivo,ECM37390
2013,female,60-64,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),82,Definitivo,ECM139426
2013,female,60-64,,Enfermedades de la sangre y de los órganos hematopoyéticos,17,Definitivo,ECM36654
2013,female,60-64,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,4,Definitivo,ECM38892
2013,female,60-64,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM38893
2013,female,60-64,,Enfermedades del riñón y del uréter,42,Definitivo,ECM38894
2013,female,60-64,,Enfermedades hipertensivas,33,Definitivo,ECM37395
2013,female,60-64,,Enfermedades infecciosas intestinales,7,Definitivo,ECM34505
2013,female,60-64,,Enteritis y colitis no infecciosas,3,Definitivo,ECM37934
2013,female,60-64,,Envenenamiento accidental por psicofármacos y drogas de abuso,5,Definitivo,ECM39645
2013,female,60-64,,Eventos de intención no determinada,1,Definitivo,ECM39640
2013,female,60-64,,Hepatitis vírica,19,Definitivo,ECM34253
2013,female,60-64,,Infarto agudo de miocardio,154,Definitivo,ECM37394
2013,female,60-64,,Influenza (gripe) (incluye gripe aviar y gripe A),3,Definitivo,ECM141562
2013,female,60-64,,Insuficiencia cardíaca,74,Definitivo,ECM37392
2013,female,60-64,,Insuficiencia respiratoria,7,Definitivo,ECM137290
2013,female,60-64,,Leucemia,77,Definitivo,ECM34764
2013,female,60-64,,Malformaciones congénitas del sistema circulatorio,1,Definitivo,ECM39138
2013,female,60-64,,Malformaciones congénitas del sistema nervioso,1,Definitivo,ECM39139
2013,female,60-64,,Melanoma maligno de la piel,29,Definitivo,ECM34780
2013,female,60-64,,Meningitis (otras en 003),5,Definitivo,ECM37165
2013,female,60-64,,Muerte súbita infantil,0,Definitivo,ECM39333
2013,female,60-64,,Neumonía,42,Definitivo,ECM140494
2013,female,60-64,,Osteoporosis y fractura patológica,0,Definitivo,ECM38697
2013,female,60-64,,Otras causas externas y sus efectos tardíos,1,Definitivo,ECM39638
2013,female,60-64,,Otras enfermedades de los vasos sanguíneos,50,Definitivo,ECM37388
2013,female,60-64,,Otras enfermedades del corazón,164,Definitivo,ECM37391
2013,female,60-64,,Otras enfermedades del sistema digestivo,84,Definitivo,ECM37931
2013,female,60-64,,Otras enfermedades del sistema genitourinario,21,Definitivo,ECM38891
2013,female,60-64,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,162,Definitivo,ECM37163
2013,female,60-64,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,31,Definitivo,ECM38696
2013,female,60-64,,Otras enfermedades del sistema respiratorio,91,Definitivo,ECM136222
2013,female,60-64,,"Otras enfermedades endocrinas, nutricionales y metabólicas",43,Definitivo,ECM36779
2013,female,60-64,,Otras enfermedades isquémicas del corazón,103,Definitivo,ECM37393
2013,female,60-64,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",13,Definitivo,ECM39137
2013,female,60-64,,Otros accidentes,13,Definitivo,ECM39643
2013,female,60-64,,Otros accidentes de transporte,2,Definitivo,ECM39649
2013,female,60-64,,Otros envenenamientos accidentales,3,Definitivo,ECM39644
2013,female,60-64,,Otros trastornos mentales y del comportamiento,14,Definitivo,ECM36917
2013,female,60-64,,Otros tumores de comportamiento incierto o desconocido,42,Definitivo,ECM34760
2013,female,60-64,,Otros tumores malignos de la piel y de los tejidos blandos,31,Definitivo,ECM34779
2013,female,60-64,,Otros tumores malignos de las vías urinarias,9,Definitivo,ECM34769
2013,female,60-64,,Otros tumores malignos digestivos,65,Definitivo,ECM34785
2013,female,60-64,,Otros tumores malignos neurológicos y endocrinos,31,Definitivo,ECM34767
2013,female,60-64,,Otros tumores malignos respiratorios e intratorácicos,17,Definitivo,ECM34782
2013,female,60-64,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",73,Definitivo,ECM39335
2013,female,60-64,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,9,Definitivo,ECM34064
2013,female,60-64,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",28,Definitivo,ECM39332
