year,sex,age_group,cause,deaths
2023,male,45-49,Agresiones (homicidio),27
2023,male,45-49,Envenenamiento accidental por psicofármacos y drogas de abuso,120
2023,male,45-49,Eventos de intención no determinada,17
2023,male,45-49,Suicidio y lesiones autoinfligidas,337
2023,male,45-49,Todas las causas,3541
2023,male,45-49,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",6
2023,male,5-9,Accidentes de tráfico,3
2023,male,5-9,Agresiones (homicidio),1
2023,male,5-9,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2023,male,5-9,Eventos de intención no determinada,0
2023,male,5-9,Suicidio y lesiones autoinfligidas,0
2023,male,5-9,Todas las causas,84
2023,male,5-9,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,50-54,Accidentes de tráfico,144
2023,male,50-54,Agresiones (homicidio),18
2023,male,50-54,Envenenamiento accidental por psicofármacos y drogas de abuso,123
2023,male,50-54,Eventos de intención no determinada,13
2023,male,50-54,Suicidio y lesiones autoinfligidas,320
2023,male,50-54,Todas las causas,5944
2023,male,50-54,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",7
2023,male,55-59,Accidentes de tráfico,150
2023,male,55-59,Agresiones (homicidio),12
2023,male,55-59,Envenenamiento accidental por psicofármacos y drogas de abuso,124
2023,male,55-59,Eventos de intención no determinada,7
2023,male,55-59,Suicidio y lesiones autoinfligidas,335
2023,male,55-59,Todas las causas,9885
2023,male,55-59,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",11
2023,male,60-64,Accidentes de tráfico,109
2023,male,60-64,Agresiones (homicidio),10
2023,male,60-64,Envenenamiento accidental por psicofármacos y drogas de abuso,47
2023,male,60-64,Eventos de intención no determinada,4
2023,male,60-64,Suicidio y lesiones autoinfligidas,269
2023,male,60-64,Todas las causas,13996
2023,male,60-64,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",4
2023,male,65-69,Accidentes de tráfico,83
2023,male,65-69,Agresiones (homicidio),15
2023,male,65-69,Envenenamiento accidental por psicofármacos y drogas de abuso,24
2023,male,65-69,Eventos de intención no determinada,5
2023,male,65-69,Suicidio y lesiones autoinfligidas,214
2023,male,65-69,Todas las causas,17751
2023,male,65-69,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,70-74,Accidentes de tráfico,75
2023,male,70-74,Agresiones (homicidio),1
2023,male,70-74,Envenenamiento accidental por psicofármacos y drogas de abuso,9
2023,male,70-74,Eventos de intención no determinada,7
2023,male,70-74,Suicidio y lesiones autoinfligidas,163
2023,male,70-74,Todas las causas,22341
2023,male,70-74,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1
2023,male,75-79,Accidentes de tráfico,75
2023,male,75-79,Agresiones (homicidio),13
2023,male,75-79,Envenenamiento accidental por psicofármacos y drogas de abuso,7
2023,male,75-79,Eventos de intención no determinada,5
2023,male,75-79,Suicidio y lesiones autoinfligidas,173
2023,male,75-79,Todas las causas,29851
2023,male,75-79,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,80-84,Accidentes de tráfico,52
2023,male,80-84,Agresiones (homicidio),7
2023,male,80-84,Envenenamiento accidental por psicofármacos y drogas de abuso,10
2023,male,80-84,Eventos de intención no determinada,1
2023,male,80-84,Suicidio y lesiones autoinfligidas,154
2023,male,80-84,Todas las causas,31677
2023,male,80-84,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,85-89,Accidentes de tráfico,45
2023,male,85-89,Agresiones (homicidio),3
2023,male,85-89,Envenenamiento accidental por psicofármacos y drogas de abuso,7
2023,male,85-89,Eventos de intención no determinada,1
2023,male,85-89,Suicidio y lesiones autoinfligidas,130
2023,male,85-89,Todas las causas,38498
2023,male,85-89,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,90-94,Accidentes de tráfico,12
2023,male,90-94,Agresiones (homicidio),2
2023,male,90-94,Envenenamiento accidental por psicofármacos y drogas de abuso,9
2023,male,90-94,Eventos de intención no determinada,2
2023,male,90-94,Suicidio y lesiones autoinfligidas,71
2023,male,90-94,Todas las causas,30040
2023,male,90-94,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,95+,Accidentes de tráfico,2
2023,male,95+,Agresiones (homicidio),0
2023,male,95+,Envenenamiento accidental por psicofármacos y drogas de abuso,6
2023,male,95+,Eventos de intención no determinada,0
2023,male,95+,Suicidio y lesiones autoinfligidas,13
2023,male,95+,Todas las causas,11029
2023,male,95+,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,<1,Accidentes de tráfico,0
2023,male,<1,Agresiones (homicidio),4
2023,male,<1,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2023,male,<1,Eventos de intención no determinada,1
2023,male,<1,Suicidio y lesiones autoinfligidas,0
2023,male,<1,Todas las causas,460
2023,male,<1,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2023,male,all,Accidentes de tráfico,1424
2023,male,all,Agresiones (homicidio),217
2023,male,all,Envenenamiento accidental por psicofármacos y drogas de abuso,799
2023,male,all,Eventos de intención no determinada,95
2023,male,all,Suicidio y lesiones autoinfligidas,3044
2023,male,all,Todas las causas,220742
2023,male,all,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",38
2024,all,1-4,Accidentes de tráfico,7
2024,all,1-4,Agresiones (homicidio),4
2024,all,1-4,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2024,all,1-4,Eventos de intención no determinada,0
2024,all,1-4,Suicidio y lesiones autoinfligidas,0
2024,all,1-4,Todas las causas,201
2024,all,1-4,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,10-14,Accidentes de tráfico,9
2024,all,10-14,Agresiones (homicidio),3
2024,all,10-14,Envenenamiento accidental por psicofármacos y drogas de abuso,1
2024,all,10-14,Eventos de intención no determinada,0
2024,all,10-14,Suicidio y lesiones autoinfligidas,12
2024,all,10-14,Todas las causas,210
2024,all,10-14,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,15-19,Accidentes de tráfico,65
2024,all,15-19,Agresiones (homicidio),6
2024,all,15-19,Envenenamiento accidental por psicofármacos y drogas de abuso,6
2024,all,15-19,Eventos de intención no determinada,2
2024,all,15-19,Suicidio y lesiones autoinfligidas,78
2024,all,15-19,Todas las causas,432
2024,all,15-19,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,20-24,Accidentes de tráfico,132
2024,all,20-24,Agresiones (homicidio),17
2024,all,20-24,Envenenamiento accidental por psicofármacos y drogas de abuso,26
2024,all,20-24,Eventos de intención no determinada,3
2024,all,20-24,Suicidio y lesiones autoinfligidas,120
2024,all,20-24,Todas las causas,661
2024,all,20-24,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1
2024,all,25-29,Accidentes de tráfico,105
2024,all,25-29,Agresiones (homicidio),19
2024,all,25-29,Envenenamiento accidental por psicofármacos y drogas de abuso,35
2024,all,25-29,Eventos de intención no determinada,2
2024,all,25-29,Suicidio y lesiones autoinfligidas,134
2024,all,25-29,Todas las causas,808
2024,all,25-29,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1
2024,all,30-34,Accidentes de tráfico,104
2024,all,30-34,Agresiones (homicidio),33
2024,all,30-34,Envenenamiento accidental por psicofármacos y drogas de abuso,60
2024,all,30-34,Eventos de intención no determinada,6
2024,all,30-34,Suicidio y lesiones autoinfligidas,161
2024,all,30-34,Todas las causas,1127
2024,all,30-34,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1
2024,all,35-39,Accidentes de tráfico,116
2024,all,35-39,Agresiones (homicidio),31
2024,all,35-39,Envenenamiento accidental por psicofármacos y drogas de abuso,95
2024,all,35-39,Eventos de intención no determinada,8
2024,all,35-39,Suicidio y lesiones autoinfligidas,230
2024,all,35-39,Todas las causas,1671
2024,all,35-39,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",3
2024,all,40-44,Accidentes de tráfico,147
2024,all,40-44,Agresiones (homicidio),35
2024,all,40-44,Envenenamiento accidental por psicofármacos y drogas de abuso,108
2024,all,40-44,Eventos de intención no determinada,6
2024,all,40-44,Suicidio y lesiones autoinfligidas,314
2024,all,40-44,Todas las causas,3055
2024,all,40-44,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",6
2024,all,45-49,Accidentes de tráfico,175
2024,all,45-49,Agresiones (homicidio),34
2024,all,45-49,Envenenamiento accidental por psicofármacos y drogas de abuso,138
2024,all,45-49,Eventos de intención no determinada,16
2024,all,45-49,Suicidio y lesiones autoinfligidas,465
2024,all,45-49,Todas las causas,5450
2024,all,45-49,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",7
2024,all,5-9,Accidentes de tráfico,8
2024,all,5-9,Agresiones (homicidio),6
2024,all,5-9,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2024,all,5-9,Eventos de intención no determinada,1
2024,all,5-9,Suicidio y lesiones autoinfligidas,0
2024,all,5-9,Todas las causas,171
2024,all,5-9,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,50-54,Accidentes de tráfico,158
2024,all,50-54,Agresiones (homicidio),21
2024,all,50-54,Envenenamiento accidental por psicofármacos y drogas de abuso,144
2024,all,50-54,Eventos de intención no determinada,14
2024,all,50-54,Suicidio y lesiones autoinfligidas,468
2024,all,50-54,Todas las causas,8831
2024,all,50-54,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",14
2024,all,55-59,Accidentes de tráfico,144
2024,all,55-59,Agresiones (homicidio),24
2024,all,55-59,Envenenamiento accidental por psicofármacos y drogas de abuso,140
2024,all,55-59,Eventos de intención no determinada,24
2024,all,55-59,Suicidio y lesiones autoinfligidas,444
2024,all,55-59,Todas las causas,14389
2024,all,55-59,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",6
2024,all,60-64,Accidentes de tráfico,134
2024,all,60-64,Agresiones (homicidio),23
2024,all,60-64,Envenenamiento accidental por psicofármacos y drogas de abuso,82
2024,all,60-64,Eventos de intención no determinada,8
2024,all,60-64,Suicidio y lesiones autoinfligidas,365
2024,all,60-64,Todas las causas,20963
2024,all,60-64,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",7
2024,all,65-69,Accidentes de tráfico,118
2024,all,65-69,Agresiones (homicidio),14
2024,all,65-69,Envenenamiento accidental por psicofármacos y drogas de abuso,42
2024,all,65-69,Eventos de intención no determinada,8
2024,all,65-69,Suicidio y lesiones autoinfligidas,278
2024,all,65-69,Todas las causas,27004
2024,all,65-69,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",3
2024,all,70-74,Accidentes de tráfico,106
2024,all,70-74,Agresiones (homicidio),11
2024,all,70-74,Envenenamiento accidental por psicofármacos y drogas de abuso,21
2024,all,70-74,Eventos de intención no determinada,6
2024,all,70-74,Suicidio y lesiones autoinfligidas,218
2024,all,70-74,Todas las causas,33622
2024,all,70-74,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2
2024,all,75-79,Accidentes de tráfico,109
2024,all,75-79,Agresiones (homicidio),11
2024,all,75-79,Envenenamiento accidental por psicofármacos y drogas de abuso,15
2024,all,75-79,Eventos de intención no determinada,6
2024,all,75-79,Suicidio y lesiones autoinfligidas,216
2024,all,75-79,Todas las causas,48173
2024,all,75-79,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1
2024,all,80-84,Accidentes de tráfico,94
2024,all,80-84,Agresiones (homicidio),7
2024,all,80-84,Envenenamiento accidental por psicofármacos y drogas de abuso,21
2024,all,80-84,Eventos de intención no determinada,6
2024,all,80-84,Suicidio y lesiones autoinfligidas,186
2024,all,80-84,Todas las causas,61177
2024,all,80-84,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,85-89,Accidentes de tráfico,78
2024,all,85-89,Agresiones (homicidio),4
2024,all,85-89,Envenenamiento accidental por psicofármacos y drogas de abuso,31
2024,all,85-89,Eventos de intención no determinada,2
2024,all,85-89,Suicidio y lesiones autoinfligidas,158
2024,all,85-89,Todas las causas,80436
2024,all,85-89,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,90-94,Accidentes de tráfico,32
2024,all,90-94,Agresiones (homicidio),7
2024,all,90-94,Envenenamiento accidental por psicofármacos y drogas de abuso,23
2024,all,90-94,Eventos de intención no determinada,1
2024,all,90-94,Suicidio y lesiones autoinfligidas,88
2024,all,90-94,Todas las causas,82931
2024,all,90-94,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,95+,Accidentes de tráfico,8
2024,all,95+,Agresiones (homicidio),2
2024,all,95+,Envenenamiento accidental por psicofármacos y drogas de abuso,10
2024,all,95+,Eventos de intención no determinada,0
2024,all,95+,Suicidio y lesiones autoinfligidas,18
2024,all,95+,Todas las causas,43836
2024,all,95+,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,<1,Accidentes de tráfico,4
2024,all,<1,Agresiones (homicidio),12
2024,all,<1,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2024,all,<1,Eventos de intención no determinada,0
2024,all,<1,Suicidio y lesiones autoinfligidas,0
2024,all,<1,Todas las causas,970
2024,all,<1,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,all,all,Accidentes de tráfico,1853
2024,all,all,Agresiones (homicidio),324
2024,all,all,Envenenamiento accidental por psicofármacos y drogas de abuso,998
2024,all,all,Eventos de intención no determinada,119
2024,all,all,Suicidio y lesiones autoinfligidas,3953
2024,all,all,Todas las causas,436118
2024,all,all,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",52
2024,female,1-4,Accidentes de tráfico,2
2024,female,1-4,Agresiones (homicidio),3
2024,female,1-4,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2024,female,1-4,Eventos de intención no determinada,0
2024,female,1-4,Suicidio y lesiones autoinfligidas,0
2024,female,1-4,Todas las causas,89
2024,female,1-4,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0
2024,female,10-14,Accidentes de tráfico,3
2024,female,10-14,Agresiones (homicidio),0
2024,female,10-14,Envenenamiento accidental por psicofármacos y drogas de abuso,0
2024,female,10-14,Eventos de intención no determinada,0
