year,ref_date,sex,age_label,population
1978,1978-07-01,female,50 años,228885
1978,1978-07-01,female,51 años,223040
1978,1978-07-01,female,52 años,222505
1978,1978-07-01,female,53 años,218705
1978,1978-07-01,female,54 años,213256
1978,1978-07-01,female,55 años,213163
1978,1978-07-01,female,56 años,206336
1978,1978-07-01,female,57 años,198475
1978,1978-07-01,female,58 años,185635
1978,1978-07-01,female,59 años,174148
1978,1978-07-01,female,6 años,319886
1978,1978-07-01,female,60 años,173315
1978,1978-07-01,female,61 años,167872
1978,1978-07-01,female,62 años,168764
1978,1978-07-01,female,63 años,170910
1978,1978-07-01,female,64 años,168910
1978,1978-07-01,female,65 años,167026
1978,1978-07-01,female,66 años,162934
1978,1978-07-01,female,67 años,162121
1978,1978-07-01,female,68 años,158100
1978,1978-07-01,female,69 años,148933
1978,1978-07-01,female,7 años,317535
1978,1978-07-01,female,70 años,143939
1978,1978-07-01,female,71 años,137221
1978,1978-07-01,female,72 años,133787
1978,1978-07-01,female,73 años,127581
1978,1978-07-01,female,74 años,118417
1978,1978-07-01,female,75 años,111963
1978,1978-07-01,female,76 años,101166
1978,1978-07-01,female,77 años,99057
1978,1978-07-01,female,78 años,86949
1978,1978-07-01,female,79 años,69152
1978,1978-07-01,female,8 años,315794
1978,1978-07-01,female,80 años,64339
1978,1978-07-01,female,81 años,58841
1978,1978-07-01,female,82 años,53688
1978,1978-07-01,female,83 años,45319
1978,1978-07-01,female,84 años,38057
1978,1978-07-01,female,85 y más años,157006
1978,1978-07-01,female,9 años,314814
1978,1978-07-01,female,Todas las edades,18785947
1978,1978-07-01,male,0 años,330898
1978,1978-07-01,male,1 año,335751
1978,1978-07-01,male,10 años,336003
1978,1978-07-01,male,11 años,341413
1978,1978-07-01,male,12 años,341596
1978,1978-07-01,male,13 años,344013
1978,1978-07-01,male,14 años,340501
1978,1978-07-01,male,15 años,328814
1978,1978-07-01,male,16 años,319801
1978,1978-07-01,male,17 años,313777
1978,1978-07-01,male,18 años,308178
1978,1978-07-01,male,19 años,304577
1978,1978-07-01,male,2 años,340791
1978,1978-07-01,male,20 años,300733
1978,1978-07-01,male,21 años,286755
1978,1978-07-01,male,22 años,273828
1978,1978-07-01,male,23 años,264480
1978,1978-07-01,male,24 años,259457
1978,1978-07-01,male,25 años,262121
1978,1978-07-01,male,26 años,255564
1978,1978-07-01,male,27 años,247471
1978,1978-07-01,male,28 años,248926
1978,1978-07-01,male,29 años,258965
1978,1978-07-01,male,3 años,342958
1978,1978-07-01,male,30 años,256700
1978,1978-07-01,male,31 años,240270
1978,1978-07-01,male,32 años,241466
1978,1978-07-01,male,33 años,242814
1978,1978-07-01,male,34 años,236496
1978,1978-07-01,male,35 años,221241
1978,1978-07-01,male,36 años,199084
1978,1978-07-01,male,37 años,216789
1978,1978-07-01,male,38 años,200200
1978,1978-07-01,male,39 años,170915
1978,1978-07-01,male,4 años,341855
1978,1978-07-01,male,40 años,196430
1978,1978-07-01,male,41 años,221493
1978,1978-07-01,male,42 años,231696
1978,1978-07-01,male,43 años,229845
1978,1978-07-01,male,44 años,236005
1978,1978-07-01,male,45 años,241714
1978,1978-07-01,male,46 años,237124
1978,1978-07-01,male,47 años,236082
1978,1978-07-01,male,48 años,231412
1978,1978-07-01,male,49 años,224973
1978,1978-07-01,male,5 años,339299
1978,1978-07-01,male,50 años,220113
1978,1978-07-01,male,51 años,215372
1978,1978-07-01,male,52 años,212538
1978,1978-07-01,male,53 años,206524
1978,1978-07-01,male,54 años,203302
1978,1978-07-01,male,55 años,200439
1978,1978-07-01,male,56 años,194932
1978,1978-07-01,male,57 años,183437
1978,1978-07-01,male,58 años,161745
1978,1978-07-01,male,59 años,146726
1978,1978-07-01,male,6 años,338693
1978,1978-07-01,male,60 años,142243
1978,1978-07-01,male,61 años,137313
1978,1978-07-01,male,62 años,137118
1978,1978-07-01,male,63 años,137612
1978,1978-07-01,male,64 años,135532
1978,1978-07-01,male,65 años,133356
1978,1978-07-01,male,66 años,129694
1978,1978-07-01,male,67 años,126307
1978,1978-07-01,male,68 años,121479
1978,1978-07-01,male,69 años,115958
1978,1978-07-01,male,7 años,336453
1978,1978-07-01,male,70 años,110852
1978,1978-07-01,male,71 años,102385
1978,1978-07-01,male,72 años,96533
1978,1978-07-01,male,73 años,89030
1978,1978-07-01,male,74 años,81870
1978,1978-07-01,male,75 años,76977
1978,1978-07-01,male,76 años,68320
1978,1978-07-01,male,77 años,61726
1978,1978-07-01,male,78 años,51978
1978,1978-07-01,male,79 años,42323
1978,1978-07-01,male,8 años,333204
1978,1978-07-01,male,80 años,37794
1978,1978-07-01,male,81 años,33913
1978,1978-07-01,male,82 años,30011
1978,1978-07-01,male,83 años,24228
1978,1978-07-01,male,84 años,19373
1978,1978-07-01,male,85 y más años,72115
1978,1978-07-01,male,9 años,331363
1978,1978-07-01,male,Todas las edades,18082153
1979,1979-01-01,all,0 años,625320
1979,1979-01-01,all,1 año,641008
1979,1979-01-01,all,10 años,647705
1979,1979-01-01,all,11 años,664869
1979,1979-01-01,all,12 años,669790
1979,1979-01-01,all,13 años,665703
1979,1979-01-01,all,14 años,680355
1979,1979-01-01,all,15 años,654114
1979,1979-01-01,all,16 años,633634
1979,1979-01-01,all,17 años,619683
1979,1979-01-01,all,18 años,622064
1979,1979-01-01,all,19 años,602638
1979,1979-01-01,all,2 años,660731
1979,1979-01-01,all,20 años,597786
1979,1979-01-01,all,21 años,584204
1979,1979-01-01,all,22 años,545848
1979,1979-01-01,all,23 años,534591
1979,1979-01-01,all,24 años,512599
1979,1979-01-01,all,25 años,513913
1979,1979-01-01,all,26 años,518803
1979,1979-01-01,all,27 años,488559
1979,1979-01-01,all,28 años,488282
1979,1979-01-01,all,29 años,498736
1979,1979-01-01,all,3 años,661928
1979,1979-01-01,all,30 años,532676
1979,1979-01-01,all,31 años,488188
1979,1979-01-01,all,32 años,466647
1979,1979-01-01,all,33 años,498297
1979,1979-01-01,all,34 años,473212
1979,1979-01-01,all,35 años,470432
1979,1979-01-01,all,36 años,411792
1979,1979-01-01,all,37 años,379596
1979,1979-01-01,all,38 años,483427
1979,1979-01-01,all,39 años,321344
1979,1979-01-01,all,4 años,669090
1979,1979-01-01,all,40 años,369863
1979,1979-01-01,all,41 años,420001
1979,1979-01-01,all,42 años,479878
1979,1979-01-01,all,43 años,463352
1979,1979-01-01,all,44 años,465325
1979,1979-01-01,all,45 años,488188
1979,1979-01-01,all,46 años,487349
1979,1979-01-01,all,47 años,466321
1979,1979-01-01,all,48 años,486393
1979,1979-01-01,all,49 años,452936
1979,1979-01-01,all,5 años,657806
1979,1979-01-01,all,50 años,461480
1979,1979-01-01,all,51 años,434850
1979,1979-01-01,all,52 años,440154
1979,1979-01-01,all,53 años,427989
1979,1979-01-01,all,54 años,420403
1979,1979-01-01,all,55 años,410573
1979,1979-01-01,all,56 años,413978
1979,1979-01-01,all,57 años,385729
1979,1979-01-01,all,58 años,374786
1979,1979-01-01,all,59 años,316678
1979,1979-01-01,all,6 años,662073
1979,1979-01-01,all,60 años,322050
1979,1979-01-01,all,61 años,305598
1979,1979-01-01,all,62 años,301513
1979,1979-01-01,all,63 años,306994
1979,1979-01-01,all,64 años,306313
1979,1979-01-01,all,65 años,298457
1979,1979-01-01,all,66 años,297818
1979,1979-01-01,all,67 años,282541
1979,1979-01-01,all,68 años,288552
1979,1979-01-01,all,69 años,264418
1979,1979-01-01,all,7 años,655535
1979,1979-01-01,all,70 años,259122
1979,1979-01-01,all,71 años,243656
1979,1979-01-01,all,72 años,228056
1979,1979-01-01,all,73 años,223915
1979,1979-01-01,all,74 años,200237
1979,1979-01-01,all,75 años,191433
1979,1979-01-01,all,76 años,177158
1979,1979-01-01,all,77 años,152936
1979,1979-01-01,all,78 años,158961
1979,1979-01-01,all,79 años,109643
1979,1979-01-01,all,8 años,653504
1979,1979-01-01,all,80 años,105164
1979,1979-01-01,all,81 años,90424
1979,1979-01-01,all,82 años,86350
1979,1979-01-01,all,83 años,72366
1979,1979-01-01,all,84 años,58857
1979,1979-01-01,all,85 y más años,233810
1979,1979-01-01,all,9 años,646669
1979,1979-01-01,all,Todas las edades,37035719
1979,1979-01-01,female,0 años,302118
1979,1979-01-01,female,1 año,310718
1979,1979-01-01,female,10 años,315806
1979,1979-01-01,female,11 años,323886
1979,1979-01-01,female,12 años,326633
1979,1979-01-01,female,13 años,324505
1979,1979-01-01,female,14 años,332935
1979,1979-01-01,female,15 años,320034
1979,1979-01-01,female,16 años,309825
1979,1979-01-01,female,17 años,304013
1979,1979-01-01,female,18 años,311406
1979,1979-01-01,female,19 años,298755
1979,1979-01-01,female,2 años,320652
1979,1979-01-01,female,20 años,293902
1979,1979-01-01,female,21 años,287935
1979,1979-01-01,female,22 años,270009
1979,1979-01-01,female,23 años,264487
1979,1979-01-01,female,24 años,255634
1979,1979-01-01,female,25 años,253869
1979,1979-01-01,female,26 años,256719
1979,1979-01-01,female,27 años,241469
1979,1979-01-01,female,28 años,242243
1979,1979-01-01,female,29 años,248500
1979,1979-01-01,female,3 años,320503
1979,1979-01-01,female,30 años,266044
1979,1979-01-01,female,31 años,242394
1979,1979-01-01,female,32 años,232663
1979,1979-01-01,female,33 años,249891
1979,1979-01-01,female,34 años,236236
1979,1979-01-01,female,35 años,234454
1979,1979-01-01,female,36 años,205382
1979,1979-01-01,female,37 años,187769
1979,1979-01-01,female,38 años,241751
1979,1979-01-01,female,39 años,162683
1979,1979-01-01,female,4 años,324691
1979,1979-01-01,female,40 años,186614
1979,1979-01-01,female,41 años,210533
1979,1979-01-01,female,42 años,246554
1979,1979-01-01,female,43 años,233712
1979,1979-01-01,female,44 años,235754
1979,1979-01-01,female,45 años,246178
1979,1979-01-01,female,46 años,246513
1979,1979-01-01,female,47 años,233488
1979,1979-01-01,female,48 años,248111
1979,1979-01-01,female,49 años,229451
1979,1979-01-01,female,5 años,318820
1979,1979-01-01,female,50 años,235799
1979,1979-01-01,female,51 años,221381
1979,1979-01-01,female,52 años,224096
1979,1979-01-01,female,53 años,220262
1979,1979-01-01,female,54 años,216506
1979,1979-01-01,female,55 años,209395
1979,1979-01-01,female,56 años,215999
1979,1979-01-01,female,57 años,195786
1979,1979-01-01,female,58 años,200023
1979,1979-01-01,female,59 años,170024
1979,1979-01-01,female,6 años,322166
1979,1979-01-01,female,60 años,177265
1979,1979-01-01,female,61 años,168161
1979,1979-01-01,female,62 años,166530
1979,1979-01-01,female,63 años,169972
1979,1979-01-01,female,64 años,170565
1979,1979-01-01,female,65 años,165847
1979,1979-01-01,female,66 años,166587
1979,1979-01-01,female,67 años,157452
1979,1979-01-01,female,68 años,164539
1979,1979-01-01,female,69 años,149264
1979,1979-01-01,female,7 años,317718
1979,1979-01-01,female,70 años,146247
1979,1979-01-01,female,71 años,138915
1979,1979-01-01,female,72 años,132358
1979,1979-01-01,female,73 años,131330
1979,1979-01-01,female,74 años,119554
1979,1979-01-01,female,75 años,112936
1979,1979-01-01,female,76 años,106379
1979,1979-01-01,female,77 años,91575
1979,1979-01-01,female,78 años,101456
1979,1979-01-01,female,79 años,67549
1979,1979-01-01,female,8 años,317749
1979,1979-01-01,female,80 años,66512
1979,1979-01-01,female,81 años,57367
1979,1979-01-01,female,82 años,55367
1979,1979-01-01,female,83 años,46954
1979,1979-01-01,female,84 años,39023
1979,1979-01-01,female,85 y más años,160716
1979,1979-01-01,female,9 años,314873
1979,1979-01-01,female,Todas las edades,18868438
1979,1979-01-01,male,0 años,323202
1979,1979-01-01,male,1 año,330290
1979,1979-01-01,male,10 años,331898
1979,1979-01-01,male,11 años,340983
1979,1979-01-01,male,12 años,343157
1979,1979-01-01,male,13 años,341198
1979,1979-01-01,male,14 años,347419
1979,1979-01-01,male,15 años,334080
1979,1979-01-01,male,16 años,323809
1979,1979-01-01,male,17 años,315670
1979,1979-01-01,male,18 años,310658
1979,1979-01-01,male,19 años,303883
1979,1979-01-01,male,2 años,340079
1979,1979-01-01,male,20 años,303884
1979,1979-01-01,male,21 años,296269
1979,1979-01-01,male,22 años,275839
1979,1979-01-01,male,23 años,270105
1979,1979-01-01,male,24 años,256964
1979,1979-01-01,male,25 años,260045
1979,1979-01-01,male,26 años,262085
1979,1979-01-01,male,27 años,247090
1979,1979-01-01,male,28 años,246040
1979,1979-01-01,male,29 años,250236
1979,1979-01-01,male,3 años,341425
1979,1979-01-01,male,30 años,266632
1979,1979-01-01,male,31 años,245794
1979,1979-01-01,male,32 años,233984
1979,1979-01-01,male,33 años,248406
1979,1979-01-01,male,34 años,236976
1979,1979-01-01,male,35 años,235978
1979,1979-01-01,male,36 años,206410
1979,1979-01-01,male,37 años,191827
1979,1979-01-01,male,38 años,241676
1979,1979-01-01,male,39 años,158661
1979,1979-01-01,male,4 años,344399
1979,1979-01-01,male,40 años,183249
1979,1979-01-01,male,41 años,209468
1979,1979-01-01,male,42 años,233324
1979,1979-01-01,male,43 años,229640
1979,1979-01-01,male,44 años,229571
1979,1979-01-01,male,45 años,242009
1979,1979-01-01,male,46 años,240836
1979,1979-01-01,male,47 años,232833
1979,1979-01-01,male,48 años,238283
1979,1979-01-01,male,49 años,223484
1979,1979-01-01,male,5 años,338986
1979,1979-01-01,male,50 años,225681
1979,1979-01-01,male,51 años,213469
1979,1979-01-01,male,52 años,216058
1979,1979-01-01,male,53 años,207728
1979,1979-01-01,male,54 años,203897
1979,1979-01-01,male,55 años,201177
1979,1979-01-01,male,56 años,197978
1979,1979-01-01,male,57 años,189943
1979,1979-01-01,male,58 años,174763
1979,1979-01-01,male,59 años,146654
1979,1979-01-01,male,6 años,339907
1979,1979-01-01,male,60 años,144785
1979,1979-01-01,male,61 años,137437
1979,1979-01-01,male,62 años,134983
1979,1979-01-01,male,63 años,137023
1979,1979-01-01,male,64 años,135748
1979,1979-01-01,male,65 años,132610
1979,1979-01-01,male,66 años,131231
1979,1979-01-01,male,67 años,125089
1979,1979-01-01,male,68 años,124012
1979,1979-01-01,male,69 años,115154
1979,1979-01-01,male,7 años,337817
1979,1979-01-01,male,70 años,112875
1979,1979-01-01,male,71 años,104741
1979,1979-01-01,male,72 años,95699
1979,1979-01-01,male,73 años,92585
1979,1979-01-01,male,74 años,80682
1979,1979-01-01,male,75 años,78497
1979,1979-01-01,male,76 años,70779
1979,1979-01-01,male,77 años,61361
1979,1979-01-01,male,78 años,57505
1979,1979-01-01,male,79 años,42094
1979,1979-01-01,male,8 años,335755
1979,1979-01-01,male,80 años,38652
1979,1979-01-01,male,81 años,33057
1979,1979-01-01,male,82 años,30983
1979,1979-01-01,male,83 años,25412
1979,1979-01-01,male,84 años,19834
1979,1979-01-01,male,85 y más años,73094
1979,1979-01-01,male,9 años,331796
1979,1979-01-01,male,Todas las edades,18167281
1979,1979-07-01,all,0 años,614763
1979,1979-07-01,all,1 año,631525
1979,1979-07-01,all,10 años,648205
1979,1979-07-01,all,11 años,657133
1979,1979-07-01,all,12 años,668512
1979,1979-07-01,all,13 años,668794
1979,1979-07-01,all,14 años,673622
1979,1979-07-01,all,15 años,667798
1979,1979-07-01,all,16 años,644218
1979,1979-07-01,all,17 años,626748
1979,1979-07-01,all,18 años,620310
1979,1979-07-01,all,19 años,611372
1979,1979-07-01,all,2 años,649886
1979,1979-07-01,all,20 años,599334
1979,1979-07-01,all,21 años,590016
1979,1979-07-01,all,22 años,563923
1979,1979-07-01,all,23 años,538787
1979,1979-07-01,all,24 años,521930
1979,1979-07-01,all,25 años,511444
1979,1979-07-01,all,26 años,514310
1979,1979-07-01,all,27 años,501900
1979,1979-07-01,all,28 años,486832
1979,1979-07-01,all,29 años,492104
1979,1979-07-01,all,3 años,661274
1979,1979-07-01,all,30 años,514756
1979,1979-07-01,all,31 años,509685
1979,1979-07-01,all,32 años,476916
1979,1979-07-01,all,33 años,482076
1979,1979-07-01,all,34 años,485459
1979,1979-07-01,all,35 años,471740
1979,1979-07-01,all,36 años,441038
1979,1979-07-01,all,37 años,395725
1979,1979-07-01,all,38 años,431416
1979,1979-07-01,all,39 años,402297
1979,1979-07-01,all,4 años,665329
1979,1979-07-01,all,40 años,345723
1979,1979-07-01,all,41 años,394878
1979,1979-07-01,all,42 años,449847
1979,1979-07-01,all,43 años,471320
1979,1979-07-01,all,44 años,463924
1979,1979-07-01,all,45 años,476401
1979,1979-07-01,all,46 años,487373
1979,1979-07-01,all,47 años,476458
1979,1979-07-01,all,48 años,475511
1979,1979-07-01,all,49 años,468803
1979,1979-07-01,all,5 años,662894
1979,1979-07-01,all,50 años,456623
1979,1979-07-01,all,51 años,447292
1979,1979-07-01,all,52 años,436503
1979,1979-07-01,all,53 años,432993
1979,1979-07-01,all,54 años,423091
1979,1979-07-01,all,55 años,414374
1979,1979-07-01,all,56 años,410936
1979,1979-07-01,all,57 años,398387
1979,1979-07-01,all,58 años,378488
1979,1979-07-01,all,59 años,343928
